text_combined,label
meter 0980438 acock production fred run issue clem cernosek research expect answer afternoon meantime understanding well behind big cowboy system time deal ticket 380710 purchase ccgm l p hplc hplc deal probably gulf energy bigcowboy producer understand acock production however may mis informed insight shed deal would welcome would like capture accurately definitively early possible prevent future issues thank patience assistance mary,0
meter 0980438 acock production vance thank information explains deal need correctly book volumes clear current issues volume management settlements would date back inception deal also ensure book correct deal think bob cotten one correct add deal tom acton need make requests volume mgmt kick booking process thank time mary ext 35251,0
meter 984229 roos common point trade zone 18 mary hplc currently gas purchase agreement global 96014987 place calpine extends 5 31 2001 sitara deal 133259 correctly contract attached effective 11 1 1998 contract amended releasing gouger wells 5 6 wells apparently producing wells behind point evidence measured volumes mips however non producing wells behind point sept however added behind meter 6835 therefore agree deal 133259 edited change meter hopefully information useful vlt x 3 6353 mary poorman enron 10 23 2000 02 06 pm katherine benedict hou ect ect julie meyers hou ect ect vance l taylor hou ect ect daren j farmer hou ect ect pat clynes corp enron enron cc subject meter 984229 roos common point trade zone 18 sure handle shared wealth deal ticket 133259 purchase calpine deal input meter 4229 per email terminated unresolvable ua 4 issue meter 4229 september october changed meter designation november forward however receive error sitara attempt change either prior current month deal changed meter 6835 effective back february year please let know resolve issue asap thanks mary forwarded mary poorman na enron 10 23 2000 02 01 pm cheryl jones 10 03 2000 08 55 katherine benedict hou ect ect mary poorman na enron enron cc subject meter 984229 roos common point trade zone 18 talked tech bobby husky confirmed meter 984229 removed roos station 986835 thanks c j x 67787 forwarded cheryl jones gpgfin enron 10 03 2000 08 51 katherine benedict ect 09 20 2000 10 01 cheryl jones gpgfin enron enron mary poorman na enron enron cc subject meter 984229 roos common point trade zone 18 cheryl fyi message mary poorman logistics mary cheryl going call field find meter still included termination list also see field people see gas flow meter thanks kathy forwarded katherine benedict hou ect 09 20 2000 09 56 mary poorman enron 09 20 2000 09 48 robert cotten hou ect ect vance l taylor hou ect ect cc katherine benedict enron _ development enron _ development subject meter 984229 roos common point trade zone 18 kathy trying clean unaccounted issue referenced meter system pops show bav flow actual flow prior months kathy phoned measurement inquire mips volumes informed meter disabled status list back february 2000 showing purchase calpine meter deal ticket 133259 gathering agreement would greatly appreciate help determining current status meter deal please forward information may thank time patience mary,0
meter 984229 roos common point trade zone 18 vance per conversation two possible options resolve deal depending whether wellheads producing producing case purchase calpine contracts hedged need backed system wellhead level done need research system wellheads allocated paid reallocate calpine deal probably go back hplc ownership hplr gathering assets non producing determine common point wells behind shut p need reallocate deal zero unwind hedges move hedges another deal possible since deal older probably sold lower priced contracts production buy back today would possibly result financial loss either case deal needs cleaned back date last flow meter 4229 currently looking email soon ascertain date lieu past couple days may need look deals impacted hplc aquisition hplr gathering ensure captured properly book level state filing level please let know thoughts accomplish thank hard work area mary,0
meter 984229 roos common point trade zone 18 sure handle shared wealth deal ticket 133259 purchase calpine deal input meter 4229 per email terminated unresolvable ua 4 issue meter 4229 september october changed meter designation november forward however receive error sitara attempt change either prior current month deal changed meter 6835 effective back february year please let know resolve issue asap thanks mary forwarded mary poorman na enron 10 23 2000 02 01 pm cheryl jones 10 03 2000 08 55 katherine benedict hou ect ect mary poorman na enron enron cc subject meter 984229 roos common point trade zone 18 talked tech bobby husky confirmed meter 984229 removed roos station 986835 thanks c j x 67787 forwarded cheryl jones gpgfin enron 10 03 2000 08 51 katherine benedict ect 09 20 2000 10 01 cheryl jones gpgfin enron enron mary poorman na enron enron cc subject meter 984229 roos common point trade zone 18 cheryl fyi message mary poorman logistics mary cheryl going call field find meter still included termination list also see field people see gas flow meter thanks kathy forwarded katherine benedict hou ect 09 20 2000 09 56 mary poorman enron 09 20 2000 09 48 robert cotten hou ect ect vance l taylor hou ect ect cc katherine benedict enron _ development enron _ development subject meter 984229 roos common point trade zone 18 kathy trying clean unaccounted issue referenced meter system pops show bav flow actual flow prior months kathy phoned measurement inquire mips volumes informed meter disabled status list back february 2000 showing purchase calpine meter deal ticket 133259 gathering agreement would greatly appreciate help determining current status meter deal please forward information may thank time patience mary,0
meter 0980438 acock production mary hplc executed gas purchase agreement ccgm lp effective 7 1 2000 hplc secured purchase production briscoe 1 well webb county 12 months producer well hoover oil however month november hopefully useful information vlt x 3 6353 mary poorman enron 10 24 2000 09 03 fred boas hou ect ect cc nick moshou corp enron enron cynthia hakemack hou ect ect kristen j hanson hou ect ect vance l taylor hou ect ect daren j farmer hou ect ect pat clynes corp enron enron robert cotten hou ect ect tom acton corp enron enron subject meter 0980438 acock production fred run issue clem cernosek research expect answer afternoon meantime understanding well behind big cowboy system time deal ticket 380710 purchase ccgm l p hplc hplc deal probably gulf energy bigcowboy producer understand acock production however may mis informed insight shed deal would welcome would like capture accurately definitively early possible prevent future issues thank patience assistance mary,0
first delivery cummings walker exxon vance deal 446704 created entered sitara cummins walker oil company inc period 9 26 00 9 30 00 bob vance l taylor 10 20 2000 04 17 pm robert cotten hou ect ect cc lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject first delivery cummings walker exxon bob following production line ticket created entered sitara based following counterparty meter volumes price period global cummins walker oil co 9857 600 mmbtu 100 gas daily less 0 18 9 26 9 30 96048113 100 hsc less 0 18 10 1 10 31 96048113 suemaur exploration co 9856 2700 mmbtu 100 gas daily less 0 10 10 20 10 31 96023525 fyi susan create submit committed reserves firm ticket remaining term deal beginning month november additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 10 20 2000 04 18 pm esther buckley 09 26 2000 01 59 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect cc subject first delivery cummings walker exxon see attached letters first deliveries,0
meter 1603 10 1 10 2 fyi meter 1603 total flow 48 667 total nom 40 000 deal 380664 al,0
saxet canales meter 980437 august 2000 sorry tech difficulty first version subject line pertinent included mary good catch carlos,0
meter 9707 left vance voice mail message yesterday sick called back said flow meter 9707 deal place united oil minerals bob forwarded robert cotten hou ect 10 03 2000 01 15 pm enron north america corp robert cotten 10 03 2000 11 39 vance l taylor hou ect ect cc daren j farmer hou ect ect aimee lannou hou ect ect subject meter 9707 vance find anything purchase united oil minerals meter 9707 bob forwarded robert cotten hou ect 10 03 2000 11 34 aimee lannou 10 03 2000 11 26 daren j farmer hou ect ect cc robert cotten hou ect ect subject meter 9707 fyi flow 10 2 well al daren j farmer 10 02 2000 02 23 pm aimee lannou hou ect ect cc robert cotten hou ect ect subject meter 9707 rolled deal day one october bob please check vance deal terminated roll october think vance nom anything aimee lannou 10 02 2000 10 49 daren j farmer hou ect ect robert cotten hou ect ect cc subject meter 9707 daren meter 9707 flow oct 1 1 459 mmbtu deal 125786 used sept 2000 could please extend deal new one created thanks al,0
october spot purchases vance deal tickets referenced created entered sitara bob vance l taylor 10 11 2000 02 55 pm robert cotten hou ect ect cc lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect melissa graves hou ect ect subject october spot purchases bob hplc purchasing wellhead gas producers listed production month october production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price deal whiting petroleum corp 6523 200 mmbtu 91 hsc 438322 engage energy us lp 5923 775 mmbtu 100 hsc less 0 24 438332 engage energy us lp 5848 240 mmbtu 100 hsc less 0 24 438338 swift energy 2630 21 mmbtu 90 hsc less 0 258 438340 duke energy trading marketing 6347 200 mmbtu 85 hsc 438344 additionally producer svcs deals tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353,0
meter 9707 daren meter 9707 flow oct 1 1 459 mmbtu deal 125786 used sept 2000 could please extend deal new one created thanks al,0
fw first delivery rodessa operating co daren talked vance said well nominated bidweek ask julie change price gas daily thanks bob daren j farmer 03 21 2001 01 18 pm robert cotten hou ect ect cc subject fw first delivery rodessa operating co bob guess need make sure well nominated bidweek need change price gd new well behind meter either create new deal ticket piece create pricing tier old ticket enron north america corp robert cotten 03 21 2001 11 42 daren j farmer hou ect ect cc subject fw first delivery rodessa operating co daren please read memo one dated 2 21 01 vance told new production entered ifhsc deal question 634075 want changed gas daily please advise thanks bob forwarded robert cotten hou ect 03 21 2001 11 02 vance l taylor enron enronxgate 03 19 2001 02 24 pm tom acton corp enron enron robert cotten hou ect ect cc julie meyers hou ect ect lisa hesse hou ect ect donald p reinhardt enron enronxgate susan smith enron enronxgate melissa graves enron enronxgate cynthia hakemack hou ect ect subject fw first delivery rodessa operating co tom bob following production line ticket created entered sitara based following counterparty meter volumes price period global hesco gathering co llc 9876 85 mmbtu 100 gd less 0 17 3 13 3 31 96057368 fyi susan create submit committed reserves firm ticket remaining term deal beginning month april additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 original message buckley esther sent monday march 19 2001 12 14 pm carriere molly cernosek clem consemiu donna cook robert camp howard hesse lisa hlavaty nathan wayne e lightfoot hou ect enron mckay james smith mary schneider steve hpl melissa graves hou ect enron walters michael zivley jill johnson mary jo wynne rita allen lauri jones cheryl hansen reid giron darron winfree neal susan smith hou ect enron bryan gary hanks gary donald p reinhardt hou ect enron vance l taylor hou ect enron baumbach david cotten robert riley brian austin jeff hakemack cynthia kenne dawn csikos lisa fosdick j r rodriguez carlos gomes stephanie clynes pat acton tom walker robert weissman george harris joanne sweeney christy tisdale earl farmer daren subject first delivery rodessa operating co see attached letter,0
fw first delivery rodessa operating co daren talked vance said well nominated bidweek ask julie change price gas daily thanks bob daren j farmer 03 21 2001 01 18 pm robert cotten hou ect ect cc subject fw first delivery rodessa operating co bob guess need make sure well nominated bidweek need change price gd new well behind meter either create new deal ticket piece create pricing tier old ticket enron north america corp robert cotten 03 21 2001 11 42 daren j farmer hou ect ect cc subject fw first delivery rodessa operating co daren please read memo one dated 2 21 01 vance told new production entered ifhsc deal question 634075 want changed gas daily please advise thanks bob forwarded robert cotten hou ect 03 21 2001 11 02 vance l taylor enron enronxgate 03 19 2001 02 24 pm tom acton corp enron enron robert cotten hou ect ect cc julie meyers hou ect ect lisa hesse hou ect ect donald p reinhardt enron enronxgate susan smith enron enronxgate melissa graves enron enronxgate cynthia hakemack hou ect ect subject fw first delivery rodessa operating co tom bob following production line ticket created entered sitara based following counterparty meter volumes price period global hesco gathering co llc 9876 85 mmbtu 100 gd less 0 17 3 13 3 31 96057368 fyi susan create submit committed reserves firm ticket remaining term deal beginning month april additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 original message buckley esther sent monday march 19 2001 12 14 pm carriere molly cernosek clem consemiu donna cook robert camp howard hesse lisa hlavaty nathan wayne e lightfoot hou ect enron mckay james smith mary schneider steve hpl melissa graves hou ect enron walters michael zivley jill johnson mary jo wynne rita allen lauri jones cheryl hansen reid giron darron winfree neal susan smith hou ect enron bryan gary hanks gary donald p reinhardt hou ect enron vance l taylor hou ect enron baumbach david cotten robert riley brian austin jeff hakemack cynthia kenne dawn csikos lisa fosdick j r rodriguez carlos gomes stephanie clynes pat acton tom walker robert weissman george harris joanne sweeney christy tisdale earl farmer daren subject first delivery rodessa operating co see attached letter,0
suemar berryman gulf plains plant current month daren know experienced fluctuations berryman well oct turn affects volumes gulf plains plant physical standpoint think fairly well balanced concern overproduced paper 76 162 dth mo think need bring nominations balance sitara berryman well corresponding volume meters 708 6363 offset strangers keep physical side line understanding correct please correct positive impact current month ua 4 thank mary,0
saxet canales meter 980437 august 2000 fred daren purchase added august deal ticket 386540 desk desk meter 4584 humble p l pathed buy sell deal ticket 386269 transport usage ticket 4584 meter 12 plant inlet pathed humble contract 401 please set appropriate track id since offsystem take care august issue mary,0
meter 5848 vance price volume entered october apparently engage changed name coastal reason deal ticket created way bob vance l taylor 10 11 2000 02 47 pm robert cotten hou ect ect cc pat clynes corp enron enron daren j farmer hou ect ect aimee lannou hou ect ect melissa graves hou ect ect subject meter 5848 bob correct request ticket meter 5848 spot purchase however sure ticket created name coastal name engage energy us lp october hplc buying package gas spot basis ticket created entered sitara thanks vlt x 3 6353 enron north america corp robert cotten 10 11 2000 11 12 vance l taylor hou ect ect cc pat clynes corp enron enron daren j farmer hou ect ect aimee lannou hou ect ect subject meter 5848 vance august 28 sent request enter spot ticket september production engage energy meter 5848 240 mmbtu ticket entered purchase coastal merchant energy l p volume 304 mmbtu flowed meter 5848 10 1 00 spot purchase meter 5848 october please advise thanks bob forwarded robert cotten hou ect 10 11 2000 10 45 aimee lannou 10 11 2000 10 02 robert cotten hou ect ect cc daren j farmer hou ect ect pat clynes corp enron enron subject meter 5848 bob flow meter 5848 10 1 sept gathering contract deal 382621 coastal merchant energy could please check see deal october thanks aimee,0
meter 9707 vance find anything purchase united oil minerals meter 9707 bob forwarded robert cotten hou ect 10 03 2000 11 34 aimee lannou 10 03 2000 11 26 daren j farmer hou ect ect cc robert cotten hou ect ect subject meter 9707 fyi flow 10 2 well al daren j farmer 10 02 2000 02 23 pm aimee lannou hou ect ect cc robert cotten hou ect ect subject meter 9707 rolled deal day one october bob please check vance deal terminated roll october think vance nom anything aimee lannou 10 02 2000 10 49 daren j farmer hou ect ect robert cotten hou ect ect cc subject meter 9707 daren meter 9707 flow oct 1 1 459 mmbtu deal 125786 used sept 2000 could please extend deal new one created thanks al,0
first delivery wagner oil vance deal 446555 created entered sitara bob vance l taylor 10 19 2000 02 17 pm robert cotten hou ect ect cc lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject first delivery wagner oil bob following production line ticket created entered sitara based following counterparty meter volumes price period global wagner oil company 9859 300 mmbtu 100 gas daily less 0 11 10 16 10 31 96049058 fyi susan create submit committed reserves firm ticket remaining term deal beginning month november additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 10 19 2000 02 12 pm esther buckley 10 19 2000 02 04 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect cc subject first delivery wagner oil see attached file,0
meter 9707 fyi flow 10 2 well al daren j farmer 10 02 2000 02 23 pm aimee lannou hou ect ect cc robert cotten hou ect ect subject meter 9707 rolled deal day one october bob please check vance deal terminated roll october think vance nom anything aimee lannou 10 02 2000 10 49 daren j farmer hou ect ect robert cotten hou ect ect cc subject meter 9707 daren meter 9707 flow oct 1 1 459 mmbtu deal 125786 used sept 2000 could please extend deal new one created thanks al,0
first delivery spinaker exploration vance deal 379424 adjusted reflect increase volume noted bob vance l taylor 10 19 2000 03 36 pm robert cotten hou ect ect cc julie meyers hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject first delivery spinaker exploration bob following production line sitara ticket 379424 modified reflect following counterparty meter volumes price period global spinnaker exploration 9848 1000 mmbtu 100 gas daily less 0 21 10 17 10 31 96047295 julie please note committed reserves global contract number attachment thanks vlt x 3 6353 forwarded vance l taylor hou ect 10 19 2000 03 34 pm esther buckley 10 19 2000 03 13 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect cc subject first delivery spinaker exploration see attached file,0
deals nomination october 2000 daren fyi bob forwarded robert cotten hou ect 09 26 2000 09 52 enron north america corp robert cotten 09 26 2000 09 53 vance l taylor hou ect ect cc subject deals nomination october 2000 vance following deals active nomination october 2000 counterparty name meter deal aransas drilling 9645 130880 cokinos natural gas 9676 279659 james c freeman 5547 133168 gsf energy 6353 138841 hesco gathering 6392 93487 north central 0071 138550 prime operating 6388 362921 shoreline gas 6722 166395 spinnaker exploration 9848 379424 please advise deals still active thanks bob,0
october 2000 deals missing daren fyi bob forwarded robert cotten hou ect 09 27 2000 12 04 pm vance l taylor 09 27 2000 11 02 robert cotten hou ect ect cc melissa graves hou ect ect subject october 2000 deals missing bob please see responses highlighted red text thanks vlt x 3 6353 enron north america corp robert cotten 09 26 2000 05 56 pm vance l taylor hou ect ect cc subject october 2000 deals missing vance following deals missing october 2000 counterparty name meter nomination type purchase status camden resources 9858 3 000 firm new package gas production line cokinos natural gas 9840 2 500 firm new package gas production line cross tex energy 9843 315 firm new package gas production line crosstech energy 6519 2 firm darren monitor currently hplc purchase w pickett 9737 5 n k terminated effective 10 1 00 duke energy 6347 139 spot submit request spot ticket engage energy 5848 208 spot submit request spot ticket engage energy 5923 779 spot submit request spot ticket eog 9645 63 firm formerly aransas drilling evergreen status flip flag heatherloch 6879 544 single trans firm darren monitor currently hplc purchase cummins production line mcbee operating 6210 7 713 firm evergreen status need flip flag north central 5228 3 000 firm new package gas production line onyx gathering 9673 1 n k terminated effective 10 1 00 pringle resources 9849 1 firm new package gas submit one month ticket shoreline gas 6691 10 n k terminated effective 10 1 00 swift energy 2630 322 spot submit request spot ticket tri union 2697 700 firm new package gas production line vintage gas 9603 300 spot submit request spot ticket white oak 4251 96 firm formerly lamay corp whiting petroleum 6523 100 spot submit request spot ticket please advise thanks bob,0
big cowboy august mary issue confirmed volumes versus actual flow large variance confirmed actuals began june 2000 30 mmbtu scheduled dix ranch zero big cowboy big cowboy 2 wells appears volumes wells scheduled despain 985 350 mmbtu confirmed well never flowed much volume june 2000 flowed approximately 320 000 mmbtu actually support e talked someone nom sheet 985 350 mmbtu entered mops confirmed trend nothing confirmed three wells continued july 2000 august 2000 scenario changed 612 388 confirmed dix ranch nothing scheduled big cowboy big cowboy 2 wells reading memo also appears volume flowing wells expected issue actual increase volumes flowing wells would suggest call gas measurement department ask audit coral charts coral may calculating volumes incorrectly could also allocations issue allocation system today closely agrees allocation statement receive monthly karen lambert tejas differences tejas schedule mops acock production gain loss scheduled therefore allocated know working acock production tom acton working gain loss tom tell path gas set accounting arrangements april 1999 forward scheduling analyze possibly rework january march 1999 months originally set pops want help missed issue would please clarify let know need anything thanks fred tom acton enron 09 28 2000 08 10 fred boas hou ect ect cc subject big cowboy august forwarded tom acton corp enron 09 28 2000 08 09 mary poorman 09 27 2000 03 56 pm daren j farmer hou ect ect tom acton corp enron enron cc clem cernosek hou ect ect howard b camp hou ect ect subject big cowboy august daren tom beginning august production noticed big cowboy king ranch appeared flowing approximately 9 nomination day per conversation fred boas today discovered two wells zero noms flowed considerable volume follows rocher big cowboy 27002 42 000 approx big cowboy 2 27003 84 000 approx total flow 126 000 mm less think may part production increase trying account addition acock production briscoe well came august please let know think would like make sure capturing purchases correctly accounting economics thank mary,0
oct prod est revision daren fyi bob forwarded robert cotten hou ect 09 21 2000 01 51 pm vance l taylor 09 21 2000 01 24 pm robert cotten hou ect ect cc gary hanks hou ect ect melissa graves hou ect ect subject oct prod est revision bob please see attached file estimating wellhead production month october estimate consistent volume conveyed daren earlier afternoon vlt x 36353,0
revisions march wellhead estimate daren fyi bob forwarded robert cotten hou ect 03 21 2001 11 40 vance l taylor 02 21 2001 12 15 pm robert cotten hou ect ect cc daren j farmer hou ect ect susan smith hou ect ect melissa graves hou ect ect donald p reinhardt hou ect ect subject revisions march wellhead estimate bob revisions march wellhead production estimate resulting pre nom meeting held morning revisions counterparty mtr prev nom curr nom sitara louis dreyfus frmly costilla 9724 29 4 000 125895 north central corp 9767 560 0 139363 north central corp 6296 1 637 1 800 136222 prize energy resources 4965 78 2 000 131720 bass enterprises frmly richardson 9807 7 025 9 000 141691 swift energy 9636 34 0 135664 crosstex energy 9858 8 637 8 500 500668 new production wagner brown ltd 6589 0 8 000 n houston exploration co 9696 0 6 000 n stone energy corp 9696 0 4 000 n hesco gathering oil co 9876 0 1 000 n wheeler operating co 9879 0 1 000 n safari production co 4594 0 400 n helmerich like sitara position consistent final number provide darren thanks vlt x 6353,0
revisions march wellhead estimate daren fyi bob forwarded robert cotten hou ect 03 21 2001 11 40 vance l taylor 02 21 2001 12 15 pm robert cotten hou ect ect cc daren j farmer hou ect ect susan smith hou ect ect melissa graves hou ect ect donald p reinhardt hou ect ect subject revisions march wellhead estimate bob revisions march wellhead production estimate resulting pre nom meeting held morning revisions counterparty mtr prev nom curr nom sitara louis dreyfus frmly costilla 9724 29 4 000 125895 north central corp 9767 560 0 139363 north central corp 6296 1 637 1 800 136222 prize energy resources 4965 78 2 000 131720 bass enterprises frmly richardson 9807 7 025 9 000 141691 swift energy 9636 34 0 135664 crosstex energy 9858 8 637 8 500 500668 new production wagner brown ltd 6589 0 8 000 n houston exploration co 9696 0 6 000 n stone energy corp 9696 0 4 000 n hesco gathering oil co 9876 0 1 000 n wheeler operating co 9879 0 1 000 n safari production co 4594 0 400 n helmerich like sitara position consistent final number provide darren thanks vlt x 6353,0
october wellhead julie camden north central contracts new packages gas yet come line production commences request spot deal put place bob please create enter sitara ticket based following information counterparty meter volume price period heatherloch municipal utility district 6879 500 mmbtu 100 hsc less 0 12 10 1 10 31 julie please confirm thanks vlt x 3 6353 julie meyers 09 28 2000 10 52 daren j farmer hou ect ect cc robert cotten hou ect ect vance l taylor hou ect ect subject october wellhead heatherlock deal single transaction agreement attached contract ended deal ended two believe need email vance donald setting spot ticket vance could look wrong contract attached new contract camden north central going spot tickets julie daren j farmer 09 28 2000 07 41 robert cotten hou ect ect julie meyers hou ect ect cc subject october wellhead rolled input following deals october crosstex 138553 2 duke 418429 139 hesco 394798 500 swift 418431 322 tri union 418432 700 vintage 403367 300 whiteoak 418434 96 whiting 418436 100 showing deals outstanding oct camden 9858 3000 heatherlock 6879 544 previous deal 133010 north central 5228 3000 julie please check deals correct contract terms also please look heatherlock vance noming gas deal however deal ticket evergreen flag tried roll another month got message another contract needed thanks,0
october prelim production estimate daren fyi bob forwarded robert cotten hou ect 09 20 2000 04 45 pm vance l taylor 09 20 2000 04 44 pm robert cotten hou ect ect cc gary hanks hou ect ect mary smith hou ect ect lisa hesse hou ect ect trisha hughes hou ect ect melissa graves hou ect ect subject october prelim production estimate bob please see attached file estimating wellhead production month october please advised preliminary estimate date received noms october may revisions traders update revisions occur thanks vlt x 3 6353,0
october wellhead vance deal 420022 created entered sitara bob vance l taylor 09 28 2000 02 09 pm julie meyers hou ect ect cc daren j farmer hou ect ect robert cotten hou ect ect subject october wellhead bob please create enter sitara ticket based following information counterparty meter volume price period heatherloch municipal utility district 6879 500 mmbtu 100 hsc less 0 12 10 1 10 31 julie meyers 09 28 2000 10 52 daren j farmer 09 28 2000 07 41,0
expected volumes october daren per phone conversation please find following information camden resources inc driscoll ranch 1 meter 9858 price hsc less 0 10 north central oil corporation mcmurrey talbert 2 meter 5228 price hsc less 0 14 kcs dickenson meter 9797 susan smith preparing formal ticket buy sell month october watching gas specs package goes well book rest term end october go forward basis gas provide monthly nomination know ticketed vance include price comments field package help estimate bid week let us know information helpful future thank melissa,0
october wellhead heatherlock deal single transaction agreement attached contract ended deal ended two believe need email vance donald setting spot ticket vance could look wrong contract attached new contract camden north central going spot tickets julie daren j farmer 09 28 2000 07 41 robert cotten hou ect ect julie meyers hou ect ect cc subject october wellhead rolled input following deals october crosstex 138553 2 duke 418429 139 hesco 394798 500 swift 418431 322 tri union 418432 700 vintage 403367 300 whiteoak 418434 96 whiting 418436 100 showing deals outstanding oct camden 9858 3000 heatherlock 6879 544 previous deal 133010 north central 5228 3000 julie please check deals correct contract terms also please look heatherlock vance noming gas deal however deal ticket evergreen flag tried roll another month got message another contract needed thanks,0
mtr 6063 mokeen lateral vance deal 421856 created entered sitara bob vance l taylor 09 29 2000 10 31 robert cotten hou ect ect cc jennifer martinez hou ect ect lisa hesse hou ect ect julie meyers hou ect ect sabrae zajac hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject mtr 6063 mokeen lateral bob jennifer martinez struck deal hesco apparently marketer gmt production purchase gas meter 6063 name hplc please create submit spot ticket sitara based upon following information counterparty meter volume price period hesco gathering oil co 6063 300 mmbtu 100 hsc less 0 095 6 1 10 31 julie please confirm questions please give call thanks vlt x 6353,0
